	movie_title	content_rating	imdb_id	imdb_link	postername	poster_link
1140	The Host	PG-13	tt1517260	https://www.imdb.com/title/tt1517260	The Host Poster	https://m.media-amazon.com/images/M/MV5BMjMwNDg1MTAzNV5BMl5BanBnXkFtZTcwNTk5ODI3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1141	Basic	R	tt0264395	https://www.imdb.com/title/tt0264395	Basic Poster	https://m.media-amazon.com/images/M/MV5BOGFjMTZmMWYtOGRlNS00YWU5LWI4MjMtY2QzZDk4YzY4OWRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1142	Blood Work	R	tt0309377	https://www.imdb.com/title/tt0309377	Blood Work Poster	https://m.media-amazon.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_UX182_CR0,0,182,268_AL_.jpg
1143	The International	R	tt0963178	https://www.imdb.com/title/tt0963178	The International Poster	https://m.media-amazon.com/images/M/MV5BMjE3Njg5NzY2OV5BMl5BanBnXkFtZTcwMDMxNjEwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg
1144	Escape from L.A.	R	tt0116225	https://www.imdb.com/title/tt0116225	Escape from L.A. Poster	https://m.media-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1145	The Iron Giant	PG	tt0129167	https://www.imdb.com/title/tt0129167	The Iron Giant Poster	https://m.media-amazon.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@._V1_UY268_CR0,0,182,268_AL_.jpg
1146	The Life Aquatic with Steve Zissou	R	tt0362270	https://www.imdb.com/title/tt0362270	The Life Aquatic with Steve Zissou Poster	https://m.media-amazon.com/images/M/MV5BMTYzODYzNzg2MF5BMl5BanBnXkFtZTcwMTkzOTQzMw@@._V1_UY268_CR0,0,182,268_AL_.jpg
1147	Free State of Jones	R	tt1124037	https://www.imdb.com/title/tt1124037	Free State of Jones Poster	https://m.media-amazon.com/images/M/MV5BMTA4NTYyMTcwNTFeQTJeQWpwZ15BbWU4MDI0NTg0MDkx._V1_UY268_CR1,0,182,268_AL_.jpg
1148	The Life of David Gale	R	tt0289992	https://www.imdb.com/title/tt0289992	The Life of David Gale Poster	https://m.media-amazon.com/images/M/MV5BMTAxMzU0NTgxNzZeQTJeQWpwZ15BbWU2MDQzNDkxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg
1149	Man of the House	PG-13	tt0331933	https://www.imdb.com/title/tt0331933	Man of the House Poster	https://m.media-amazon.com/images/M/MV5BODY3Nzg2NDQ5Ml5BMl5BanBnXkFtZTcwOTQ5MDgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1150	Run All Night	R	tt2199571	https://www.imdb.com/title/tt2199571	Run All Night Poster	https://m.media-amazon.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_UX182_CR0,0,182,268_AL_.jpg
1151	Eastern Promises	R	tt0765443	https://www.imdb.com/title/tt0765443	Eastern Promises Poster	https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_UX182_CR0,0,182,268_AL_.jpg
1152	Into the Blue	PG-13	tt0378109	https://www.imdb.com/title/tt0378109	Into the Blue Poster	https://m.media-amazon.com/images/M/MV5BMmVlM2FhODYtOWFhZi00YmE5LWIwNWUtZDMxNTlkNDgxNTA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1153	The Messenger: The Story of Joan of Arc	R	tt0151137	https://www.imdb.com/title/tt0151137	The Messenger: The Story of Joan of Arc Poster	https://m.media-amazon.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg
1154	Your Highness	R	tt1240982	https://www.imdb.com/title/tt1240982	Your Highness Poster	https://m.media-amazon.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1155	Dream House	PG-13	tt1462041	https://www.imdb.com/title/tt1462041	Dream House Poster	https://m.media-amazon.com/images/M/MV5BMTM5MzUxMDc5Ml5BMl5BanBnXkFtZTcwMTMwMjIwNg@@._V1_UX182_CR0,0,182,268_AL_.jpg
1156	Mad City	PG-13	tt0119592	https://www.imdb.com/title/tt0119592	Mad City Poster	https://m.media-amazon.com/images/M/MV5BYmQ0MWU1MjUtMzgxZS00NTE5LWEwNzgtMzY0NDUwNzFmOTI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1157	Baby's Day Out	PG	tt0109190	https://www.imdb.com/title/tt0109190	Baby's Day Out Poster	https://m.media-amazon.com/images/M/MV5BMzI3NmQ1ZDUtZWQ1My00NzlkLWE5OGQtZjZkYWJmYzYwY2QxXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UX182_CR0,0,182,268_AL_.jpg
1158	The Scarlet Letter	R	tt0114345	https://www.imdb.com/title/tt0114345	The Scarlet Letter Poster	https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1159	Fair Game	PG-13	tt0977855	https://www.imdb.com/title/tt0977855	Fair Game Poster	https://m.media-amazon.com/images/M/MV5BMjIyOTg1NzU0Ml5BMl5BanBnXkFtZTcwMjA2OTY5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
1160	Defiance	TV-MA	tt2189221	https://www.imdb.com/title/tt2189221	Defiance Poster	https://m.media-amazon.com/images/M/MV5BMGJhZGE3NjAtZDU5NS00MWViLTg5MzQtYmEzOWQ5ODBiYTIyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg
1161	Domino	R	tt0421054	https://www.imdb.com/title/tt0421054	Domino Poster	https://m.media-amazon.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1162	Jade	R	tt0113451	https://www.imdb.com/title/tt0113451	Jade Poster	https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg
1163	Gamer	R	tt1034032	https://www.imdb.com/title/tt1034032	Gamer Poster	https://m.media-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
1164	Beautiful Creatures	PG-13	tt1559547	https://www.imdb.com/title/tt1559547	Beautiful Creatures Poster	https://m.media-amazon.com/images/M/MV5BMTQyMjYwODMwMl5BMl5BanBnXkFtZTcwODUwNzY5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1165	Death to Smoochy	R	tt0266452	https://www.imdb.com/title/tt0266452	Death to Smoochy Poster	https://m.media-amazon.com/images/M/MV5BNzlmZTQ1YzUtOGZjMi00YmVhLTg0ZDQtMmUyMjVlZDZhOTIwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg
1166	Zoolander 	PG-13	tt1608290	https://www.imdb.com/title/tt1608290	Zoolander 2 Poster	https://m.media-amazon.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg
1167	The Big Bounce	PG-13	tt0315824	https://www.imdb.com/title/tt0315824	The Big Bounce Poster	https://m.media-amazon.com/images/M/MV5BMTU5NDM5ODEyM15BMl5BanBnXkFtZTYwMTcyMTY3._V1_UX182_CR0,0,182,268_AL_.jpg
1168	What Planet Are You From?	R	tt0181151	https://www.imdb.com/title/tt0181151	What Planet Are You From? Poster	https://m.media-amazon.com/images/M/MV5BMTM4ODgzNDU2OF5BMl5BanBnXkFtZTYwMjI1Njc2._V1_UX182_CR0,0,182,268_AL_.jpg
1169	Drive Angry	R	tt1502404	https://www.imdb.com/title/tt1502404	Drive Angry Poster	https://m.media-amazon.com/images/M/MV5BMjIwNTM4Njg2NF5BMl5BanBnXkFtZTcwNDQwMTAwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1170	Street Fighter: The Legend of Chun-Li	PG-13	tt0891592	https://www.imdb.com/title/tt0891592	Street Fighter: The Legend of Chun-Li Poster	https://m.media-amazon.com/images/M/MV5BMTQ2Mzc1MDc5MV5BMl5BanBnXkFtZTcwMDk1NTIzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg
1171	The One	PG-13	tt0267804	https://www.imdb.com/title/tt0267804	The One Poster	https://m.media-amazon.com/images/M/MV5BNzY4YmUzMDAtMDYyZS00MTBmLWEzZDAtOGY3MDE2YjJkMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1172	Outlander	TV-MA	tt3006802	https://www.imdb.com/title/tt3006802	Outlander Poster	https://m.media-amazon.com/images/M/MV5BNzE3ZTYxZWYtMjQ1Ny00MzFhLWI1MGMtMDZmMzYwYjc1OWQ0XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1173	The Adventures of Ford Fairlane	R	tt0098987	https://www.imdb.com/title/tt0098987	The Adventures of Ford Fairlane Poster	https://m.media-amazon.com/images/M/MV5BYzNkZGU3YTItNWEwMi00YzAxLWI4ZTgtZWI5YWIzMTUyMTZhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1174	Pirate Radio	R	tt1131729	https://www.imdb.com/title/tt1131729	Pirate Radio Poster	https://m.media-amazon.com/images/M/MV5BMTMzMjYzMTMyM15BMl5BanBnXkFtZTcwOTk5NDA5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
1175	Traffic	R	tt0181865	https://www.imdb.com/title/tt0181865	Traffic Poster	https://m.media-amazon.com/images/M/MV5BNDA2YjNkMjEtZjcwNy00ZTc5LWEzNDItMjE0ODlmMDAzNDFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR2,0,182,268_AL_.jpg
1176	Indiana Jones and the Last Crusade	PG-13	tt0097576	https://www.imdb.com/title/tt0097576	Indiana Jones and the Last Crusade Poster	https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1177	Anna Karenina	R	tt1781769	https://www.imdb.com/title/tt1781769	Anna Karenina Poster	https://m.media-amazon.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1178	Chappie	R	tt1823672	https://www.imdb.com/title/tt1823672	Chappie Poster	https://m.media-amazon.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg
1179	The Bone Collector	R	tt0145681	https://www.imdb.com/title/tt0145681	The Bone Collector Poster	https://m.media-amazon.com/images/M/MV5BOWQxN2ZmNDMtMzA2Ny00ZDJhLTlkNTgtMWMyZjljY2QzMzNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1180	Panic Room	R	tt0258000	https://www.imdb.com/title/tt0258000	Panic Room Poster	https://m.media-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1181	Three Kings	R	tt0120188	https://www.imdb.com/title/tt0120188	Three Kings Poster	https://m.media-amazon.com/images/M/MV5BZjQ5MzM1ZGItZDQyYi00ZDQ5LWJkMDQtYTIxZmIwNWQ5NmUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1182	Child 4	R	tt1014763	https://www.imdb.com/title/tt1014763	Child 44 Poster	https://m.media-amazon.com/images/M/MV5BMTk1NTkxOTc5Nl5BMl5BanBnXkFtZTgwODI0NTg0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg
1183	Rat Race	PG-13	tt0250687	https://www.imdb.com/title/tt0250687	Rat Race Poster	https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1184	K-PAX	PG-13	tt0272152	https://www.imdb.com/title/tt0272152	K-PAX Poster	https://m.media-amazon.com/images/M/MV5BMjE5ZDVkNDAtMTJmYy00NzkzLTg2ZDUtOTZkOTU1ZDYwYTFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR4,0,182,268_AL_.jpg
1185	Kate & Leopold	PG-13	tt0035423	https://www.imdb.com/title/tt0035423	Kate & Leopold Poster	https://m.media-amazon.com/images/M/MV5BNmNlN2VlOTctYTdhMS00NzUxLTg0ZGMtYWE2ZTJmMThlMTk2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg
1186	Bedazzled	PG-13	tt0230030	https://www.imdb.com/title/tt0230030	Bedazzled Poster	https://m.media-amazon.com/images/M/MV5BODgxOTg5OGUtOWViMC00NjM5LWEyMTQtN2M4NTBjYWUzOWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1187	The Cotton Club	R	tt0087089	https://www.imdb.com/title/tt0087089	The Cotton Club Poster	https://m.media-amazon.com/images/M/MV5BMWU2NGMxNTctNDc4MC00ZTdkLTlhYjItMTRjMmMxZDBjZTMwXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg
1188	3:10 to Yum	R	tt0381849	https://www.imdb.com/title/tt0381849	3:10 to Yuma Poster	https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
1189	Taken 	PG-13	tt2446042	https://www.imdb.com/title/tt2446042	Taken 3 Poster	https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg
1190	Out of Sight	R	tt0120780	https://www.imdb.com/title/tt0120780	Out of Sight Poster	https://m.media-amazon.com/images/M/MV5BMjA0MjMwNTE4Nl5BMl5BanBnXkFtZTgwNjExNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
1191	The Cable Guy	PG-13	tt0115798	https://www.imdb.com/title/tt0115798	The Cable Guy Poster	https://m.media-amazon.com/images/M/MV5BMzE3ZTc5ZjctN2RhZS00NTljLWFkNzgtYWQ1ZjA2NTJmOWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
1192	Earth	Unrated	tt0150433	https://www.imdb.com/title/tt0150433	Earth Poster	https://m.media-amazon.com/images/M/MV5BNDE4YmFkMzItMWIwMy00MTFmLTkxNjAtMGQxZjg5MjNhMmJkXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY268_CR1,0,182,268_AL_.jpg
1193	Dick Tracy	PG	tt0099422	https://www.imdb.com/title/tt0099422	Dick Tracy Poster	https://m.media-amazon.com/images/M/MV5BMzA5MDg5ZDAtOWE1YS00Nzg2LTk5NzUtMDY3ZDZlN2U2M2ZlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg
1194	The Thomas Crown Affair	R	tt0155267	https://www.imdb.com/title/tt0155267	The Thomas Crown Affair Poster	https://m.media-amazon.com/images/M/MV5BMmU0N2RiNTAtN2U4MS00MWExLTkzNGYtOTVhNmVmZmNlOTUzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg
1195	Riding in Cars with Boys	PG-13	tt0200027	https://www.imdb.com/title/tt0200027	Riding in Cars with Boys Poster	https://m.media-amazon.com/images/M/MV5BOGM5MzU5NTgtMmJjZC00Y2E2LThhZGQtMGE5YzUxZTgwZDdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1196	First Blood	R	tt0083944	https://www.imdb.com/title/tt0083944	First Blood Poster	https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1197	First Blood	R	tt0083944	https://www.imdb.com/title/tt0083944	First Blood Poster	https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1198	First Blood	R	tt0083944	https://www.imdb.com/title/tt0083944	First Blood Poster	https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1199	First Blood	R	tt0083944	https://www.imdb.com/title/tt0083944	First Blood Poster	https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1200	Solaris	PG	tt0069293	https://www.imdb.com/title/tt0069293	Solaris Poster	https://m.media-amazon.com/images/M/MV5BZmY4Yjc0OWQtZDRhMy00ODc2LWI2NGYtMWFlODYyN2VlNDQyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR4,0,182,268_AL_.jpg
1201	Happily N'Ever After	PG	tt0308353	https://www.imdb.com/title/tt0308353	Happily N'Ever After Poster	https://m.media-amazon.com/images/M/MV5BNzA3MTA0Mjk1M15BMl5BanBnXkFtZTcwNTE0NTQ0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1202	Mary Reilly	R	tt0117002	https://www.imdb.com/title/tt0117002	Mary Reilly Poster	https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1203	My Best Friend's Wedding	PG-13	tt0119738	https://www.imdb.com/title/tt0119738	My Best Friend's Wedding Poster	https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg
1204	America's Sweethearts	PG-13	tt0265029	https://www.imdb.com/title/tt0265029	America's Sweethearts Poster	https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1205	Insomnia	R	tt0278504	https://www.imdb.com/title/tt0278504	Insomnia Poster	https://m.media-amazon.com/images/M/MV5BYzlkZTEyYjUtMTY5NS00ZjU0LTk5OTYtM2M0ZDg1NmNjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1206	Star Trek: First Contact	PG-13	tt0117731	https://www.imdb.com/title/tt0117731	Star Trek: First Contact Poster	https://m.media-amazon.com/images/M/MV5BYTllZjRkY2QtYTJlMy00ZTMxLWE0YWQtMWMwYzY2YTM3YzRjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1207	Jonah Hex	PG-13	tt1075747	https://www.imdb.com/title/tt1075747	Jonah Hex Poster	https://m.media-amazon.com/images/M/MV5BMTQ2NzYxNjQyMF5BMl5BanBnXkFtZTcwOTQ0OTI0Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
1208	Courage Under Fire	R	tt0115956	https://www.imdb.com/title/tt0115956	Courage Under Fire Poster	https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1209	Liar Liar	PG-13	tt0119528	https://www.imdb.com/title/tt0119528	Liar Liar Poster	https://m.media-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1210	The Infiltrator	R	tt1355631	https://www.imdb.com/title/tt1355631	The Infiltrator Poster	https://m.media-amazon.com/images/M/MV5BMTEwNzM2NjY2MTNeQTJeQWpwZ15BbWU4MDQ3MDI3Njgx._V1_UY268_CR0,0,182,268_AL_.jpg
1211	Inchon	PG	tt0084132	https://www.imdb.com/title/tt0084132	Inchon Poster	https://m.media-amazon.com/images/M/MV5BYWYwYzE3YzAtN2VhMS00NDAxLWI2ZDUtMTRkNzE0Mzg3MmJiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTM3NzQ5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg
1212	The Flintstones	PG	tt0109813	https://www.imdb.com/title/tt0109813	The Flintstones Poster	https://m.media-amazon.com/images/M/MV5BYzY0ZTk4YzctNzYzNy00ZDQ0LTg2Y2ItZTQyYzQxMjQwMDc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1213	Taken 	PG-13	tt1397280	https://www.imdb.com/title/tt1397280	Taken 2 Poster	https://m.media-amazon.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg
1214	Scary Movie 	PG-13	tt0306047	https://www.imdb.com/title/tt0306047	Scary Movie 3 Poster	https://m.media-amazon.com/images/M/MV5BNDE2NTIyMjg2OF5BMl5BanBnXkFtZTYwNDEyMTg3._V1_UX182_CR0,0,182,268_AL_.jpg
1215	Miss Congeniality	PG-13	tt0212346	https://www.imdb.com/title/tt0212346	Miss Congeniality Poster	https://m.media-amazon.com/images/M/MV5BZDhjNzc4N2MtNWE5ZC00N2M4LWFiYjEtMTE5YmYyMTg3OGY5XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg
1216	Journey to the Center of the Earth	PG	tt0373051	https://www.imdb.com/title/tt0373051	Journey to the Center of the Earth Poster	https://m.media-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1217	The Princess Diaries 2: Royal Engagemen	G	tt0368933	https://www.imdb.com/title/tt0368933	The Princess Diaries 2: Royal Engagement Poster	https://m.media-amazon.com/images/M/MV5BODljNTU2ZGMtMWI5Yy00MGNkLTg2MTktN2NhZjY0NDcwMDhiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1218	The Pelican Brief	PG-13	tt0107798	https://www.imdb.com/title/tt0107798	The Pelican Brief Poster	https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UX182_CR0,0,182,268_AL_.jpg
1219	The Client	PG-13	tt0109446	https://www.imdb.com/title/tt0109446	The Client Poster	https://m.media-amazon.com/images/M/MV5BNGNjZWYwZGYtZWIxZC00OTYyLTllYTMtZWNiNmQ0YWUzMjkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1220	The Bucket List	PG-13	tt0825232	https://www.imdb.com/title/tt0825232	The Bucket List Poster	https://m.media-amazon.com/images/M/MV5BMTY2NTUyMjIyNF5BMl5BanBnXkFtZTYwNzYwMDM4._V1_UX182_CR0,0,182,268_AL_.jpg
1221	Patriot Games	R	tt0105112	https://www.imdb.com/title/tt0105112	Patriot Games Poster	https://m.media-amazon.com/images/M/MV5BMjA3OTA0NjI0Nl5BMl5BanBnXkFtZTgwNjUwODQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
1222	Monster-in-Law	PG-13	tt0369735	https://www.imdb.com/title/tt0369735	Monster-in-Law Poster	https://m.media-amazon.com/images/M/MV5BYTcwYjA1NGItM2YyYy00MmE4LTkxMzItYWNiZWRkNDFjNmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1223	Prisoners	R	tt1392214	https://www.imdb.com/title/tt1392214	Prisoners Poster	https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
1224	Training Day	R	tt0139654	https://www.imdb.com/title/tt0139654	Training Day Poster	https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1225	Galaxy Quest	PG	tt0177789	https://www.imdb.com/title/tt0177789	Galaxy Quest Poster	https://m.media-amazon.com/images/M/MV5BNmZlNTY5YjQtZTU5ZC00MzcyLWI1NDMtNjA0ZjQxMmQwYjJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
1226	Scary Movie 	R	tt0257106	https://www.imdb.com/title/tt0257106	Scary Movie 2 Poster	https://m.media-amazon.com/images/M/MV5BMzQxYjU1OTUtYjRiOC00NDg2LWI4MWUtZGU5YzdkYTcwNTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
1227	The Muppets	PG	tt1204342	https://www.imdb.com/title/tt1204342	The Muppets Poster	https://m.media-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg
